Raw Emg,Timestamp
-0.12,1081.0
-0.03,1082.0
0.04,1083.0
0.15,1084.0
0.15,1085.0
-0.04,1086.0
-0.16,1087.0
-0.1,1088.0
-0.14,1089.0
-0.14,1090.0
-0.06,1091.0
-0.02,1092.0
-0.19,1093.0
-0.02,1094.0
0.26,1095.0
0.12,1096.0
-0.08,1097.0
-0.02,1098.0
-0.06,1099.0
0.11,1100.0
0.27,1101.0
0.14,1102.0
-0.13,1103.0
-0.16,1104.0
-0.1,1105.0
0.01,1106.0
0.11,1107.0
0.05,1108.0
-0.16,1110.0
-0.22,1111.0
-0.14,1112.0
-0.07,1113.0
-0.07,1114.0
-0.06,1115.0
0.16,1116.0
0.06,1117.0
-0.08,1118.0
0.04,1119.0
-0.03,1120.0
-0.05,1121.0
-0.22,1122.0
-0.33,1123.0
-0.2,1124.0
-0.05,1125.0
0.15,1126.0
0.4,1127.0
0.31,1128.0
0.02,1129.0
-0.03,1130.0
-0.03,1131.0
-0.03,1132.0
-0.01,1133.0
-0.01,1134.0
-0.03,1135.0
-0.01,1136.0
0.01,1137.0
-0.01,1138.0
-0.1,1139.0
-0.24,1140.0
-0.2,1141.0
-0.14,1142.0
0.02,1143.0
0.15,1144.0
0.25,1145.0
0.14,1146.0
0.08,1147.0
-0.06,1148.0
-0.01,1149.0
-0.13,1150.0
-0.13,1152.0
-0.09,1153.0
-0.11,1154.0
0.01,1155.0
-0.01,1156.0
-0.01,1157.0
-0.03,1158.0
0.02,1159.0
-0.04,1160.0
0.04,1161.0
-0.02,1162.0
-0.13,1163.0
-0.15,1164.0
0.02,1165.0
-0.05,1166.0
-0.21,1167.0
0.04,1168.0
0.25,1169.0
0.07,1170.0
-0.06,1171.0
0.17,1172.0
0.22,1173.0
-0.18,1174.0
-0.23,1175.0
-0.21,1176.0
-0.2,1177.0
-0.18,1178.0
-0.1,1179.0
0.11,1180.0
0.15,1181.0
0.11,1182.0
0.01,1183.0
-0.01,1184.0
-0.05,1185.0
0.06,1186.0
0.28,1187.0
0.16,1188.0
0.08,1189.0
-0.1,1190.0
-0.09,1191.0
-0.04,1192.0
-0.06,1193.0
-0.03,1195.0
-0.08,1196.0
-0.14,1197.0
-0.16,1198.0
-0.3,1199.0
-0.23,1200.0
-0.06,1201.0
0.03,1202.0
0.11,1203.0
0.19,1204.0
0.2,1205.0
-0.03,1206.0
-0.06,1207.0
-0.05,1208.0
-0.01,1209.0
-0.01,1210.0
-0.03,1211.0
0.04,1212.0
-0.07,1213.0
-0.11,1214.0
-0.13,1215.0
-0.02,1216.0
0.12,1217.0
0.12,1218.0
0.24,1219.0
0.17,1220.0
-0.1,1221.0
-0.2,1222.0
-0.12,1223.0
-0.19,1224.0
-0.11,1225.0
-0.06,1226.0
-0.06,1227.0
0.02,1228.0
-0.1,1229.0
-0.07,1230.0
0.01,1231.0
0.14,1232.0
0.19,1233.0
0.13,1234.0
-0.1,1235.0
-0.1,1236.0
-0.04,1238.0
-0.06,1239.0
-0.14,1240.0
-0.1,1241.0
0.18,1242.0
0.2,1243.0
0.04,1244.0
-0.14,1245.0
-0.1,1246.0
-0.31,1247.0
-0.3,1248.0
-0.17,1249.0
0.02,1250.0
0.2,1251.0
0.46,1252.0
0.2,1253.0
-0.02,1254.0
-0.02,1255.0
0.0,1256.0
-0.01,1257.0
0.01,1258.0
0.04,1259.0
0.01,1260.0
-0.07,1261.0
-0.23,1262.0
-0.32,1263.0
-0.2,1264.0
-0.12,1265.0
-0.04,1266.0
0.04,1267.0
0.15,1268.0
0.17,1269.0
0.05,1270.0
0.08,1271.0
0.1,1272.0
-0.08,1273.0
-0.14,1274.0
-0.13,1275.0
-0.1,1276.0
-0.08,1277.0
0.16,1278.0
-0.03,1280.0
0.05,1281.0
0.11,1282.0
-0.11,1283.0
-0.15,1284.0
-0.03,1285.0
-0.02,1286.0
-0.06,1287.0
-0.07,1288.0
-0.05,1289.0
0.02,1290.0
0.22,1291.0
0.06,1292.0
-0.17,1293.0
-0.17,1294.0
-0.09,1295.0
-0.02,1296.0
-0.07,1297.0
-0.07,1298.0
0.07,1299.0
0.11,1300.0
0.2,1301.0
0.17,1302.0
-0.01,1303.0
-0.06,1304.0
-0.11,1305.0
-0.12,1306.0
-0.05,1307.0
0.01,1308.0
0.02,1309.0
0.07,1310.0
0.01,1311.0
-0.13,1312.0
-0.1,1313.0
-0.06,1314.0
-0.01,1315.0
-0.04,1316.0
-0.07,1317.0
-0.02,1318.0
-0.04,1319.0
-0.04,1320.0
0.02,1321.0
0.07,1323.0
-0.09,1324.0
0.04,1325.0
0.24,1326.0
-0.03,1327.0
-0.3,1328.0
-0.24,1329.0
-0.02,1330.0
0.01,1331.0
0.18,1332.0
0.12,1333.0
0.07,1334.0
0.04,1335.0
-0.1,1336.0
-0.13,1337.0
-0.1,1338.0
0.05,1339.0
0.02,1340.0
-0.09,1341.0
-0.01,1342.0
0.0,1343.0
0.03,1344.0
-0.04,1345.0
-0.04,1346.0
-0.11,1347.0
-0.03,1348.0
0.03,1349.0
-0.07,1350.0
-0.1,1351.0
-0.07,1352.0
0.02,1353.0
0.16,1354.0
0.06,1355.0
-0.09,1356.0
0.01,1357.0
0.13,1358.0
0.01,1359.0
-0.07,1360.0
-0.04,1361.0
-0.12,1362.0
-0.1,1363.0
-0.05,1364.0
-0.09,1366.0
-0.06,1367.0
-0.18,1368.0
-0.2,1369.0
0.04,1370.0
0.24,1371.0
0.19,1372.0
0.37,1373.0
0.11,1374.0
-0.16,1375.0
-0.18,1376.0
-0.22,1377.0
-0.14,1378.0
-0.05,1379.0
-0.01,1380.0
-0.05,1381.0
0.12,1382.0
0.1,1383.0
-0.09,1384.0
-0.07,1385.0
-0.06,1386.0
-0.25,1387.0
-0.13,1388.0
0.16,1389.0
0.42,1390.0
0.17,1391.0
-0.09,1392.0
-0.07,1393.0
-0.05,1394.0
-0.03,1395.0
0.03,1396.0
-0.1,1397.0
-0.14,1398.0
-0.12,1399.0
-0.2,1400.0
-0.15,1401.0
-0.05,1402.0
-0.07,1403.0
0.08,1404.0
0.24,1405.0
0.11,1406.0
-0.03,1408.0
-0.02,1409.0
0.11,1410.0
0.07,1411.0
-0.02,1412.0
-0.07,1413.0
-0.07,1414.0
-0.14,1415.0
-0.17,1416.0
-0.1,1417.0
-0.13,1418.0
0.02,1419.0
0.11,1420.0
0.19,1421.0
0.34,1422.0
0.13,1423.0
-0.12,1424.0
-0.17,1425.0
-0.23,1426.0
-0.15,1427.0
-0.1,1428.0
-0.05,1429.0
-0.01,1430.0
0.06,1431.0
0.07,1432.0
0.0,1433.0
0.02,1434.0
0.02,1435.0
-0.02,1436.0
0.0,1437.0
-0.06,1438.0
-0.12,1439.0
-0.3,1440.0
-0.22,1441.0
-0.21,1442.0
-0.09,1443.0
0.09,1444.0
0.25,1445.0
0.17,1446.0
